period,plantCode,plantName,fuel2002,fuelTypeDescription,state,stateDescription,primeMover,total-consumption,total-consumption-units,total-consumption-btu,generation,gross-generation,consumption-for-eg,consumption-for-eg-units,consumption-for-eg-btu,average-heat-content,average-heat-content-units,total-consumption-btu-units,generation-units,gross-generation-units,consumption-for-eg-btu-units,X,Y,FID,OBJECTID,Plant_Code,Plant_Name,Utility_ID,Utility_Na,sector_nam,Street_Add,City,County,State,Zip,PrimSource,source_des,tech_desc,Install_MW,Total_MW,Bat_MW,Bio_MW,Coal_MW,Geo_MW,Hydro_MW,HydroPS_MW,NG_MW,Nuclear_MW,Crude_MW,Solar_MW,Wind_MW,Other_MW,Source,Period,Longitude,Latitude,LATITUDE,LONGITUDE,DATE,TEMP,WDSP,MXSPD,GUST,MAX,MIN,PRCP,SNDP
2022-10-01,57950,MSC Croswell,NG,Natural Gas,MI,Michigan,ALL,109779,MMBtu per Mcf,114939,0.0,0.0,0,Mcf,0,1.047,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6191669999999,43.2663890000001,5186.0,16923.0,57950.0,MSC Croswell,57324.0,Michigan Sugar Company,Industrial CHP,159 Howard,Croswell,Sanilac,Michigan,48422.0,natural gas,Natural Gas = 0 MW,Natural Gas Steam Turbine,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6192,43.2664,43.01,-82.42,2022-10-01,52.31290322580645,8.238709677419354,13.535483870967743,0.0,60.44516129032258,44.961290322580645,0.0,0.0
2019-05-01,57950,MSC Croswell,NG,Natural Gas,MI,Michigan,ALL,0,MMBtu per Mcf,0,0.0,0.0,0,Mcf,0,0.0,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6191669999999,43.2663890000001,5186.0,16923.0,57950.0,MSC Croswell,57324.0,Michigan Sugar Company,Industrial CHP,159 Howard,Croswell,Sanilac,Michigan,48422.0,natural gas,Natural Gas = 0 MW,Natural Gas Steam Turbine,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6192,43.2664,43.4167,-82.5333,2019-05-01,48.20645161290323,1.941935483870968,4.841935483870968,0.0,57.38709677419355,43.380645161290325,0.0,0.0
2021-05-01,57950,MSC Croswell,NG,Natural Gas,MI,Michigan,ALL,0,MMBtu per Mcf,0,0.0,0.0,0,Mcf,0,0.0,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6191669999999,43.2663890000001,5186.0,16923.0,57950.0,MSC Croswell,57324.0,Michigan Sugar Company,Industrial CHP,159 Howard,Croswell,Sanilac,Michigan,48422.0,natural gas,Natural Gas = 0 MW,Natural Gas Steam Turbine,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6192,43.2664,43.4167,-82.5333,2021-05-01,53.61851851851852,6.074074074074074,13.381481481481481,0.0,60.67777777777778,47.65555555555556,0.0,0.0
2021-07-01,57950,MSC Croswell,NG,Natural Gas,MI,Michigan,ALL,0,MMBtu per Mcf,0,0.0,0.0,0,Mcf,0,0.0,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6191669999999,43.2663890000001,5186.0,16923.0,57950.0,MSC Croswell,57324.0,Michigan Sugar Company,Industrial CHP,159 Howard,Croswell,Sanilac,Michigan,48422.0,natural gas,Natural Gas = 0 MW,Natural Gas Steam Turbine,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6192,43.2664,43.4167,-82.5333,2021-07-01,69.30000000000001,7.683870967741935,13.419354838709678,0.0,75.7709677419355,64.6741935483871,0.0,0.0
2022-01-01,57950,MSC Croswell,NG,Natural Gas,MI,Michigan,ALL,87193,MMBtu per Mcf,91553,113.0,113.0,1224,Mcf,1285,1.05,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6191669999999,43.2663890000001,5186.0,16923.0,57950.0,MSC Croswell,57324.0,Michigan Sugar Company,Industrial CHP,159 Howard,Croswell,Sanilac,Michigan,48422.0,natural gas,Natural Gas = 0 MW,Natural Gas Steam Turbine,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6192,43.2664,43.4167,-82.5333,2022-01-01,20.403225806451612,9.935483870967742,17.261290322580646,0.0,26.11935483870968,14.390322580645162,0.0,0.0
2020-08-01,57950,MSC Croswell,NG,Natural Gas,MI,Michigan,ALL,51993,MMBtu per Mcf,54697,14.0,14.0,151,Mcf,159,1.052,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6191669999999,43.2663890000001,5186.0,16923.0,57950.0,MSC Croswell,57324.0,Michigan Sugar Company,Industrial CHP,159 Howard,Croswell,Sanilac,Michigan,48422.0,natural gas,Natural Gas = 0 MW,Natural Gas Steam Turbine,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6192,43.2664,43.4167,-82.5333,2020-08-01,70.9483870967742,7.096774193548387,13.72258064516129,0.0,78.63225806451612,65.24193548387096,0.0,0.0
2021-12-01,57950,MSC Croswell,NG,Natural Gas,MI,Michigan,ALL,90903,MMBtu per Mcf,95448,82.0,82.0,889,Mcf,933,1.05,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6191669999999,43.2663890000001,5186.0,16923.0,57950.0,MSC Croswell,57324.0,Michigan Sugar Company,Industrial CHP,159 Howard,Croswell,Sanilac,Michigan,48422.0,natural gas,Natural Gas = 0 MW,Natural Gas Steam Turbine,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6192,43.2664,43.4167,-82.5333,2021-12-01,35.21612903225807,9.76774193548387,17.77741935483871,0.0,40.53225806451613,30.961290322580645,0.0,0.0
2021-01-01,57950,MSC Croswell,NG,Natural Gas,MI,Michigan,ALL,15901,MMBtu per Mcf,16696,0.0,0.0,0,Mcf,0,1.05,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6191669999999,43.2663890000001,5186.0,16923.0,57950.0,MSC Croswell,57324.0,Michigan Sugar Company,Industrial CHP,159 Howard,Croswell,Sanilac,Michigan,48422.0,natural gas,Natural Gas = 0 MW,Natural Gas Steam Turbine,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6192,43.2664,43.4167,-82.5333,2021-01-01,28.583333333333332,8.06,13.716666666666667,0.0,32.16,25.490000000000002,0.0,0.0
2019-08-01,57950,MSC Croswell,NG,Natural Gas,MI,Michigan,ALL,0,MMBtu per Mcf,0,0.0,0.0,0,Mcf,0,0.0,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6191669999999,43.2663890000001,5186.0,16923.0,57950.0,MSC Croswell,57324.0,Michigan Sugar Company,Industrial CHP,159 Howard,Croswell,Sanilac,Michigan,48422.0,natural gas,Natural Gas = 0 MW,Natural Gas Steam Turbine,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6192,43.2664,43.4167,-82.5333,2019-08-01,69.74193548387096,7.699999999999999,13.038709677419355,0.0,76.28387096774195,64.08387096774193,0.0,0.0
2021-11-01,57950,MSC Croswell,NG,Natural Gas,MI,Michigan,ALL,83744,MMBtu per Mcf,87931,0.0,0.0,0,Mcf,0,1.05,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6191669999999,43.2663890000001,5186.0,16923.0,57950.0,MSC Croswell,57324.0,Michigan Sugar Company,Industrial CHP,159 Howard,Croswell,Sanilac,Michigan,48422.0,natural gas,Natural Gas = 0 MW,Natural Gas Steam Turbine,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6192,43.2664,43.4167,-82.5333,2021-11-01,39.61666666666667,8.553333333333335,13.729999999999999,0.0,46.00666666666667,34.97,0.0,0.0
2021-04-01,57950,MSC Croswell,NG,Natural Gas,MI,Michigan,ALL,0,MMBtu per Mcf,0,0.0,0.0,0,Mcf,0,0.0,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6191669999999,43.2663890000001,5186.0,16923.0,57950.0,MSC Croswell,57324.0,Michigan Sugar Company,Industrial CHP,159 Howard,Croswell,Sanilac,Michigan,48422.0,natural gas,Natural Gas = 0 MW,Natural Gas Steam Turbine,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6192,43.2664,43.4167,-82.5333,2021-04-01,43.41,7.743333333333334,15.176666666666668,0.0,51.126666666666665,38.67333333333333,0.0,0.0
2023-03-01,57950,MSC Croswell,NG,Natural Gas,MI,Michigan,ALL,109965,MMBtu per Mcf,115353,0.0,0.0,0,Mcf,0,1.049,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6191669999999,43.2663890000001,5186.0,16923.0,57950.0,MSC Croswell,57324.0,Michigan Sugar Company,Industrial CHP,159 Howard,Croswell,Sanilac,Michigan,48422.0,natural gas,Natural Gas = 0 MW,Natural Gas Steam Turbine,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6192,43.2664,43.01,-82.42,2023-03-01,34.329032258064515,10.812903225806451,17.945161290322584,0.0,40.55806451612903,29.796774193548387,0.0,0.0
2021-03-01,57950,MSC Croswell,NG,Natural Gas,MI,Michigan,ALL,77939,MMBtu per Mcf,81992,0.0,0.0,0,Mcf,0,1.052,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6191669999999,43.2663890000001,5186.0,16923.0,57950.0,MSC Croswell,57324.0,Michigan Sugar Company,Industrial CHP,159 Howard,Croswell,Sanilac,Michigan,48422.0,natural gas,Natural Gas = 0 MW,Natural Gas Steam Turbine,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6192,43.2664,43.4167,-82.5333,2021-03-01,36.308,9.804,16.54,0.0,44.843999999999994,31.084,0.0,0.0
2020-03-01,57950,MSC Croswell,NG,Natural Gas,MI,Michigan,ALL,81426,MMBtu per Mcf,85823,0.0,0.0,0,Mcf,0,1.054,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6191669999999,43.2663890000001,5186.0,16923.0,57950.0,MSC Croswell,57324.0,Michigan Sugar Company,Industrial CHP,159 Howard,Croswell,Sanilac,Michigan,48422.0,natural gas,Natural Gas = 0 MW,Natural Gas Steam Turbine,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6192,43.2664,43.4167,-82.5333,2020-03-01,36.93333333333333,10.466666666666667,13.366666666666667,0.0,44.73333333333333,31.866666666666664,0.0,0.0
2019-01-01,57950,MSC Croswell,NG,Natural Gas,MI,Michigan,ALL,102105,MMBtu per Mcf,105168,0.0,0.0,0,Mcf,0,1.03,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6191669999999,43.2663890000001,5186.0,16923.0,57950.0,MSC Croswell,57324.0,Michigan Sugar Company,Industrial CHP,159 Howard,Croswell,Sanilac,Michigan,48422.0,natural gas,Natural Gas = 0 MW,Natural Gas Steam Turbine,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6192,43.2664,43.4167,-82.5333,2019-01-01,22.26774193548387,0.0,0.0,0.0,28.780645161290323,17.296774193548387,0.0,0.0
2020-07-01,57950,MSC Croswell,NG,Natural Gas,MI,Michigan,ALL,0,MMBtu per Mcf,0,0.0,0.0,0,Mcf,0,0.0,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6191669999999,43.2663890000001,5186.0,16923.0,57950.0,MSC Croswell,57324.0,Michigan Sugar Company,Industrial CHP,159 Howard,Croswell,Sanilac,Michigan,48422.0,natural gas,Natural Gas = 0 MW,Natural Gas Steam Turbine,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6192,43.2664,43.4167,-82.5333,2020-07-01,72.49354838709678,6.935483870967742,12.12258064516129,0.0,79.49032258064516,67.21290322580644,0.0,0.0
2023-07-01,57950,MSC Croswell,NG,Natural Gas,MI,Michigan,ALL,0,MMBtu per Mcf,0,0.0,0.0,0,Mcf,0,0.0,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6191669999999,43.2663890000001,5186.0,16923.0,57950.0,MSC Croswell,57324.0,Michigan Sugar Company,Industrial CHP,159 Howard,Croswell,Sanilac,Michigan,48422.0,natural gas,Natural Gas = 0 MW,Natural Gas Steam Turbine,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6192,43.2664,43.01,-82.42,2023-07-01,70.16774193548386,6.690322580645161,13.258064516129032,0.0,77.2741935483871,64.8,0.0,0.0
2022-06-01,57950,MSC Croswell,NG,Natural Gas,MI,Michigan,ALL,0,MMBtu per Mcf,0,0.0,0.0,0,Mcf,0,0.0,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6191669999999,43.2663890000001,5186.0,16923.0,57950.0,MSC Croswell,57324.0,Michigan Sugar Company,Industrial CHP,159 Howard,Croswell,Sanilac,Michigan,48422.0,natural gas,Natural Gas = 0 MW,Natural Gas Steam Turbine,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6192,43.2664,43.4167,-82.5333,2022-06-01,63.13666666666666,6.8133333333333335,13.360000000000001,0.0,73.81,56.74666666666667,0.0,0.0
2022-03-01,57950,MSC Croswell,NG,Natural Gas,MI,Michigan,ALL,98136,MMBtu per Mcf,103043,0.0,0.0,0,Mcf,0,1.05,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6191669999999,43.2663890000001,5186.0,16923.0,57950.0,MSC Croswell,57324.0,Michigan Sugar Company,Industrial CHP,159 Howard,Croswell,Sanilac,Michigan,48422.0,natural gas,Natural Gas = 0 MW,Natural Gas Steam Turbine,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6192,43.2664,43.4167,-82.5333,2022-03-01,32.564516129032256,8.793548387096775,15.845161290322581,0.0,40.45483870967742,27.887096774193548,0.0,0.0
2019-03-01,57950,MSC Croswell,NG,Natural Gas,MI,Michigan,ALL,81350,MMBtu per Mcf,84604,0.0,0.0,0,Mcf,0,1.04,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6191669999999,43.2663890000001,5186.0,16923.0,57950.0,MSC Croswell,57324.0,Michigan Sugar Company,Industrial CHP,159 Howard,Croswell,Sanilac,Michigan,48422.0,natural gas,Natural Gas = 0 MW,Natural Gas Steam Turbine,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6192,43.2664,43.4167,-82.5333,2019-03-01,29.25,0.0,0.0,0.0,36.03214285714286,24.214285714285715,0.0,0.0
2019-09-01,57950,MSC Croswell,NG,Natural Gas,MI,Michigan,ALL,45596,MMBtu per Mcf,48195,18.0,18.0,194,Mcf,205,1.057,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6191669999999,43.2663890000001,5186.0,16923.0,57950.0,MSC Croswell,57324.0,Michigan Sugar Company,Industrial CHP,159 Howard,Croswell,Sanilac,Michigan,48422.0,natural gas,Natural Gas = 0 MW,Natural Gas Steam Turbine,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6192,43.2664,43.4167,-82.5333,2019-09-01,64.03333333333333,7.636666666666667,14.493333333333334,0.0,70.96000000000001,58.980000000000004,0.0,0.0
2021-08-01,57950,MSC Croswell,NG,Natural Gas,MI,Michigan,ALL,2538,MMBtu per Mcf,2688,0.0,0.0,0,Mcf,0,1.059,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6191669999999,43.2663890000001,5186.0,16923.0,57950.0,MSC Croswell,57324.0,Michigan Sugar Company,Industrial CHP,159 Howard,Croswell,Sanilac,Michigan,48422.0,natural gas,Natural Gas = 0 MW,Natural Gas Steam Turbine,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6192,43.2664,43.4167,-82.5333,2021-08-01,72.15483870967742,6.348387096774194,12.32258064516129,0.0,79.6741935483871,66.62258064516129,0.0,0.0
2022-02-01,57950,MSC Croswell,NG,Natural Gas,MI,Michigan,ALL,89098,MMBtu per Mcf,93553,112.0,112.0,1213,Mcf,1274,1.05,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6191669999999,43.2663890000001,5186.0,16923.0,57950.0,MSC Croswell,57324.0,Michigan Sugar Company,Industrial CHP,159 Howard,Croswell,Sanilac,Michigan,48422.0,natural gas,Natural Gas = 0 MW,Natural Gas Steam Turbine,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6192,43.2664,43.4167,-82.5333,2022-02-01,25.235714285714288,11.417857142857143,18.95,0.0,32.792857142857144,19.482142857142858,0.0,0.0
2023-01-01,57950,MSC Croswell,NG,Natural Gas,MI,Michigan,ALL,104014,MMBtu per Mcf,108903,0.0,0.0,0,Mcf,0,1.047,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6191669999999,43.2663890000001,5186.0,16923.0,57950.0,MSC Croswell,57324.0,Michigan Sugar Company,Industrial CHP,159 Howard,Croswell,Sanilac,Michigan,48422.0,natural gas,Natural Gas = 0 MW,Natural Gas Steam Turbine,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6192,43.2664,43.01,-82.42,2023-01-01,32.596774193548384,7.699999999999999,14.338709677419354,0.0,36.94516129032258,29.396774193548385,0.0,0.0
2023-06-01,57950,MSC Croswell,NG,Natural Gas,MI,Michigan,ALL,0,MMBtu per Mcf,0,0.0,0.0,0,Mcf,0,0.0,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6191669999999,43.2663890000001,5186.0,16923.0,57950.0,MSC Croswell,57324.0,Michigan Sugar Company,Industrial CHP,159 Howard,Croswell,Sanilac,Michigan,48422.0,natural gas,Natural Gas = 0 MW,Natural Gas Steam Turbine,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6192,43.2664,43.01,-82.42,2023-06-01,62.919999999999995,8.110000000000001,14.553333333333335,0.0,69.78333333333333,57.416666666666664,0.0,0.0
2019-06-01,57950,MSC Croswell,NG,Natural Gas,MI,Michigan,ALL,0,MMBtu per Mcf,0,0.0,0.0,0,Mcf,0,0.0,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6191669999999,43.2663890000001,5186.0,16923.0,57950.0,MSC Croswell,57324.0,Michigan Sugar Company,Industrial CHP,159 Howard,Croswell,Sanilac,Michigan,48422.0,natural gas,Natural Gas = 0 MW,Natural Gas Steam Turbine,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6192,43.2664,43.4167,-82.5333,2019-06-01,59.13,7.096666666666667,13.503333333333334,0.0,66.01,54.32333333333334,0.0,0.0
2019-12-01,57950,MSC Croswell,NG,Natural Gas,MI,Michigan,ALL,89855,MMBtu per Mcf,94617,3.0,3.0,32,Mcf,34,1.053,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6191669999999,43.2663890000001,5186.0,16923.0,57950.0,MSC Croswell,57324.0,Michigan Sugar Company,Industrial CHP,159 Howard,Croswell,Sanilac,Michigan,48422.0,natural gas,Natural Gas = 0 MW,Natural Gas Steam Turbine,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6192,43.2664,43.4167,-82.5333,2019-12-01,32.564516129032256,8.903225806451612,15.51290322580645,0.0,38.02903225806452,28.84193548387097,0.0,0.0
2022-04-01,57950,MSC Croswell,NG,Natural Gas,MI,Michigan,ALL,0,MMBtu per Mcf,0,0.0,0.0,0,Mcf,0,0.0,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6191669999999,43.2663890000001,5186.0,16923.0,57950.0,MSC Croswell,57324.0,Michigan Sugar Company,Industrial CHP,159 Howard,Croswell,Sanilac,Michigan,48422.0,natural gas,Natural Gas = 0 MW,Natural Gas Steam Turbine,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6192,43.2664,43.4167,-82.5333,2022-04-01,40.28666666666666,7.963333333333334,14.863333333333335,0.0,48.20333333333333,35.36333333333334,0.0,0.0
2019-07-01,57950,MSC Croswell,NG,Natural Gas,MI,Michigan,ALL,0,MMBtu per Mcf,0,0.0,0.0,0,Mcf,0,0.0,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-82.6191669999999,43.2663890000001,5186.0,16923.0,57950.0,MSC Croswell,57324.0,Michigan Sugar Company,Industrial CHP,159 Howard,Croswell,Sanilac,Michigan,48422.0,natural gas,Natural Gas = 0 MW,Natural Gas Steam Turbine,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-82.6192,43.2664,43.4167,-82.5333,2019-07-01,70.05483870967741,7.090322580645162,12.935483870967742,0.0,77.40967741935484,64.81935483870967,0.0,0.0
2020-01-01,57949,MSC Sebewaing,NG,Natural Gas,MI,Michigan,ALL,38770,MMBtu per Mcf,40786,6.41,6.41,69,Mcf,73,1.052,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.447222,43.741111,5183.0,16922.0,57949.0,MSC Sebewaing,57324.0,Michigan Sugar Company,Industrial CHP,947 Pine Street,Sebewaing,Huron,Michigan,48759.0,coal,Coal = 0 MW,Conventional Steam Coal,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.4472,43.7411,43.8,-83.7167,2020-01-01,29.79032258064516,13.593548387096776,21.112903225806452,0.0,33.54838709677419,26.925806451612903,0.0,0.0
2023-07-01,57949,MSC Sebewaing,NG,Natural Gas,MI,Michigan,ALL,0,MMBtu per Mcf,0,0.0,0.0,0,Mcf,0,0.0,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.447222,43.741111,5183.0,16922.0,57949.0,MSC Sebewaing,57324.0,Michigan Sugar Company,Industrial CHP,947 Pine Street,Sebewaing,Huron,Michigan,48759.0,coal,Coal = 0 MW,Conventional Steam Coal,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.4472,43.7411,43.8,-83.7167,2023-07-01,71.93548387096774,9.829032258064515,17.125806451612902,0.0,77.95806451612903,67.71612903225805,0.0,0.0
2022-01-01,57949,MSC Sebewaing,NG,Natural Gas,MI,Michigan,ALL,27958,MMBtu per Mcf,29356,40.79,40.79,442,Mcf,464,1.05,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.447222,43.741111,5183.0,16922.0,57949.0,MSC Sebewaing,57324.0,Michigan Sugar Company,Industrial CHP,947 Pine Street,Sebewaing,Huron,Michigan,48759.0,coal,Coal = 0 MW,Conventional Steam Coal,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.4472,43.7411,43.8,-83.7167,2022-01-01,19.212903225806453,8.125806451612904,12.729032258064517,0.0,25.0258064516129,14.251612903225807,0.0,0.0
2023-10-01,57949,MSC Sebewaing,NG,Natural Gas,MI,Michigan,ALL,31038,MMBtu per Mcf,32714,0.0,0.0,0,Mcf,0,1.054,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.447222,43.741111,5183.0,16922.0,57949.0,MSC Sebewaing,57324.0,Michigan Sugar Company,Industrial CHP,947 Pine Street,Sebewaing,Huron,Michigan,48759.0,coal,Coal = 0 MW,Conventional Steam Coal,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.4472,43.7411,43.8,-83.7167,2023-10-01,53.596774193548384,13.683870967741935,19.683870967741935,0.0,58.81290322580645,50.29032258064516,0.0,0.0
2022-03-01,57949,MSC Sebewaing,NG,Natural Gas,MI,Michigan,ALL,31588,MMBtu per Mcf,33167,49.24,49.24,533,Mcf,560,1.05,MMBtu per Mcf,MMBtu,megawatthours,megawatthours,MMBtu,-83.447222,43.741111,5183.0,16922.0,57949.0,MSC Sebewaing,57324.0,Michigan Sugar Company,Industrial CHP,947 Pine Street,Sebewaing,Huron,Michigan,48759.0,coal,Coal = 0 MW,Conventional Steam Coal,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"EIA-860, EIA-860M and EIA-923",202305.0,-83.4472,43.7411,43.8,-83.7167,2022-03-01,30.75862068965517,7.493103448275862,12.76551724137931,0.0,37.817241379310346,25.820689655172412,0.0,0.0
